User_ID,Age,Gender,Daily_Steps,Workout_Min,Calories_Burned,Sleep_Hrs,Protein_Intake,Water_Intake
U2879,43,female,9329.0,97.0,774.0,7.8,70.0,3.6
U2880,33,male,2163.0,16.0,200.0,6.0,36.0,2.2
U2881,22,female,3865.0,45.0,375.0,8.2,42.0,2.4
U2882,27,female,,47.0,462.0,7.0,48.0,1.9
U2883,20,male,6352.0,61.0,561.0,,51.0,3.7
U2884,30,male,14585.0,149.0,,7.0,106.0,6.0
U2885,60,female,10240.0,102.0,835.0,8.0,80.0,4.9
U2886,47,male,9311.0,116.0,886.0,7.6,,4.6
U2887,62,male,13183.0,135.0,1083.0,7.0,101.0,4.5
U2888,23,male,6534.0,58.0,578.0,7.3,56.0,3.1
U2889,34,female,3182.0,30.0,290.0,7.2,,2.2
U2890,62,male,2824.0,24.0,232.0,6.5,40.0,1.1
U2891,36,female,,23.0,258.0,7.1,41.0,1.3
U2892,59,female,4828.0,51.0,,7.0,55.0,2.8
U2893,52,female,2919.0,24.0,277.0,6.6,44.0,2.2
U2894,63,female,7620.0,72.0,669.0,6.5,72.0,4.4
U2895,43,male,4319.0,36.0,368.0,,56.0,2.1
U2896,22,female,9337.0,102.0,825.0,5.8,78.0,3.0
U2897,46,male,11201.0,114.0,968.0,8.8,91.0,4.3
U2898,54,female,6421.0,62.0,568.0,8.1,65.0,3.3
U2899,37,male,6319.0,61.0,549.0,6.3,57.0,2.7
U2900,38,female,,72.0,629.0,,67.0,3.1
U2901,27,male,6607.0,66.0,566.0,8.1,58.0,2.7
U2902,22,female,11578.0,129.0,1029.0,7.5,87.0,5.2
U2903,53,female,5215.0,61.0,462.0,7.1,56.0,3.0
U2904,23,male,10720.0,116.0,971.0,7.6,86.0,3.9
U2905,43,female,5359.0,,463.0,6.0,52.0,2.3
U2906,21,female,13309.0,,,8.5,99.0,4.8
U2907,56,female,12316.0,126.0,1034.0,8.1,94.0,3.8
U2908,56,male,1779.0,13.0,179.0,6.7,36.0,1.1
U2909,52,female,12886.0,142.0,1135.0,6.0,97.0,4.1
U2910,18,female,8948.0,,752.0,7.8,75.0,4.1
U2911,41,male,4874.0,50.0,455.0,7.3,,3.0
U2912,53,male,13062.0,141.0,1162.0,7.7,109.0,4.9
U2913,23,male,1731.0,11.0,199.0,7.4,26.0,1.6
U2914,58,male,5298.0,52.0,485.0,7.9,65.0,3.1
U2915,63,male,9114.0,,754.0,7.7,79.0,4.1
U2916,61,female,10758.0,117.0,920.0,6.4,95.0,5.3
U2917,48,female,13805.0,146.0,1209.0,6.9,96.0,5.4
U2918,37,female,2999.0,35.0,290.0,6.2,38.0,
U2919,41,male,8020.0,91.0,747.0,7.1,75.0,3.6
U2920,42,female,7661.0,92.0,727.0,7.9,69.0,3.4
U2921,53,male,12317.0,140.0,1129.0,8.0,107.0,5.2
U2922,38,male,8898.0,82.0,744.0,7.3,70.0,3.9
U2923,47,female,10256.0,109.0,896.0,,81.0,
U2924,41,male,5569.0,58.0,546.0,6.4,53.0,2.3
U2925,61,male,7511.0,72.0,655.0,7.8,67.0,3.3
U2926,59,female,6902.0,64.0,593.0,7.4,61.0,2.1
U2927,47,male,4045.0,43.0,370.0,7.3,53.0,2.1
U2928,39,male,11939.0,114.0,961.0,8.4,84.0,4.0
U2929,45,female,10828.0,114.0,934.0,7.5,92.0,4.0
U2930,24,male,7831.0,78.0,645.0,5.7,67.0,3.0
U2931,52,male,3289.0,24.0,271.0,6.3,38.0,2.3
U2932,45,female,2268.0,12.0,205.0,7.4,33.0,1.8
U2933,31,female,1709.0,12.0,186.0,6.2,,1.5
U2934,27,female,11491.0,111.0,947.0,7.1,77.0,4.2
U2935,33,female,1962.0,13.0,239.0,6.7,24.0,2.0
U2936,33,male,9724.0,97.0,852.0,8.3,80.0,4.4
U2937,48,male,5353.0,54.0,480.0,7.4,,2.6
U2938,59,female,5264.0,54.0,499.0,,54.0,3.3
U2939,42,male,9091.0,84.0,738.0,7.7,65.0,3.6
U2940,30,male,2476.0,18.0,226.0,7.0,38.0,1.8
U2941,23,female,11778.0,127.0,1022.0,7.5,84.0,4.3
U2942,61,female,7432.0,74.0,619.0,6.0,76.0,3.0
U2943,26,male,14201.0,140.0,1189.0,,92.0,4.9
U2944,62,female,5059.0,35.0,392.0,7.0,39.0,2.7
U2945,53,female,4617.0,35.0,376.0,7.5,47.0,2.5
U2946,60,female,5147.0,32.0,383.0,7.3,45.0,1.8
U2947,37,male,3843.0,39.0,342.0,7.1,48.0,2.4
U2948,35,female,2943.0,19.0,275.0,7.7,35.0,2.7
U2949,60,male,7923.0,81.0,,7.1,75.0,3.1
U2950,38,male,6320.0,73.0,589.0,7.8,66.0,2.6
U2951,21,male,12452.0,,1050.0,8.8,92.0,4.8
U2952,50,female,10445.0,,952.0,7.1,88.0,4.9
U2953,44,female,8822.0,83.0,753.0,7.1,70.0,3.4
U2954,24,female,10492.0,114.0,926.0,6.9,75.0,5.2
U2955,23,female,5534.0,56.0,470.0,6.0,55.0,2.1
U2956,32,female,9927.0,,864.0,9.0,78.0,
U2957,35,male,6237.0,62.0,540.0,9.7,60.0,2.0
U2958,49,male,13311.0,138.0,1121.0,8.0,98.0,4.6
U2959,28,male,2147.0,11.0,179.0,6.5,34.0,1.4
U2960,37,female,6914.0,67.0,602.0,8.6,62.0,3.2
U2961,41,male,7763.0,81.0,681.0,7.8,72.0,4.0
U2962,32,male,13916.0,149.0,1135.0,7.3,100.0,4.9
U2963,24,female,3994.0,36.0,359.0,6.2,36.0,2.4
U2964,38,female,3828.0,38.0,374.0,7.5,46.0,1.5
U2965,59,male,2988.0,24.0,248.0,7.1,39.0,2.3
U2966,43,male,13374.0,138.0,1168.0,8.7,95.0,
U2967,61,female,7133.0,69.0,629.0,7.8,67.0,3.6
U2968,31,female,11244.0,116.0,973.0,6.6,89.0,4.9
U2969,54,female,2021.0,12.0,159.0,,,1.5
U2970,38,female,10571.0,124.0,974.0,6.9,91.0,4.5
U2971,35,male,5574.0,61.0,524.0,7.2,64.0,2.7
U2972,22,male,6720.0,69.0,593.0,7.1,59.0,3.0
U2973,20,female,4087.0,43.0,403.0,6.5,47.0,1.9
U2974,40,male,9663.0,105.0,849.0,7.2,79.0,4.1
U2975,43,male,9050.0,98.0,799.0,7.9,72.0,4.0
U2976,54,female,6600.0,69.0,577.0,7.0,68.0,3.5
U2977,41,male,4099.0,28.0,317.0,6.4,34.0,2.3
U2978,36,male,11174.0,120.0,974.0,6.6,83.0,
U2979,42,male,4102.0,31.0,334.0,6.2,45.0,1.8
U2980,38,female,12727.0,137.0,1102.0,8.6,92.0,5.6
U2981,29,female,5448.0,44.0,462.0,6.5,48.0,2.4
U2982,58,male,11370.0,116.0,999.0,9.1,90.0,3.4
U2983,50,female,12349.0,137.0,1066.0,8.2,,4.6
U2984,21,female,9801.0,92.0,840.0,6.8,70.0,4.2
U2985,59,female,13268.0,147.0,1182.0,7.3,106.0,5.2
U2986,24,male,13680.0,148.0,1171.0,6.2,93.0,
U2987,39,male,11389.0,120.0,979.0,7.3,,4.6
U2988,50,female,9659.0,99.0,838.0,9.0,69.0,4.0
U2989,34,male,4203.0,33.0,317.0,8.2,53.0,1.7
U2990,41,male,7932.0,86.0,710.0,8.6,74.0,
U2991,51,male,10706.0,110.0,929.0,8.1,90.0,4.2
U2992,45,male,13276.0,141.0,1130.0,7.7,103.0,4.1
U2993,60,male,2870.0,22.0,223.0,6.9,43.0,2.1
U2994,58,female,10000.0,107.0,882.0,7.9,81.0,4.2
U2995,56,male,11561.0,,1073.0,7.6,96.0,5.4
U2996,39,male,5150.0,46.0,426.0,6.4,,2.1
U2997,34,male,5515.0,57.0,485.0,7.0,51.0,2.6
U2998,51,female,1969.0,10.0,165.0,5.6,36.0,2.0
U2999,23,female,6814.0,69.0,630.0,7.7,50.0,
U3000,63,female,12998.0,149.0,1133.0,7.1,103.0,5.6
U3001,23,male,13113.0,148.0,1182.0,8.3,94.0,5.6
U3002,51,female,5707.0,53.0,481.0,6.2,65.0,2.8
U3003,18,female,11278.0,124.0,989.0,7.5,79.0,4.4
U3004,27,female,10666.0,117.0,,7.8,86.0,4.0
U3005,38,female,5123.0,53.0,462.0,6.9,62.0,
U3006,22,male,8030.0,87.0,700.0,7.8,73.0,3.6
U3007,19,female,4711.0,34.0,364.0,7.3,,1.0
U3008,39,female,12425.0,141.0,1062.0,7.4,107.0,4.6
U3009,19,male,12361.0,125.0,1010.0,7.3,,4.4
U3010,27,male,11715.0,128.0,1037.0,7.1,92.0,4.1
U3011,51,female,2288.0,19.0,243.0,6.1,41.0,1.7
U3012,33,male,11222.0,118.0,1035.0,9.3,88.0,3.7
U3013,56,female,4767.0,,435.0,6.5,55.0,3.0
U3014,39,male,,143.0,1134.0,8.7,108.0,5.5
U3015,29,male,3490.0,28.0,262.0,7.0,41.0,2.7
U3016,41,female,2464.0,17.0,227.0,6.5,32.0,1.4
U3017,64,male,2507.0,19.0,197.0,6.9,45.0,1.8
U3018,57,female,4698.0,38.0,374.0,7.2,54.0,2.7
U3019,55,male,2317.0,24.0,256.0,5.3,39.0,1.6
U3020,27,female,8703.0,96.0,788.0,7.3,69.0,3.4
U3021,52,male,3326.0,32.0,292.0,6.8,51.0,2.0
U3022,49,male,5146.0,55.0,442.0,6.8,55.0,2.5
U3023,24,male,4188.0,37.0,370.0,5.2,41.0,1.7
U3024,38,male,4228.0,35.0,366.0,,43.0,1.0
U3025,37,male,1634.0,19.0,221.0,8.0,38.0,1.1
U3026,43,female,1868.0,13.0,127.0,7.1,41.0,1.0
U3027,21,male,6279.0,64.0,560.0,6.3,60.0,2.5
U3028,63,female,7232.0,75.0,658.0,7.9,68.0,3.9
U3029,39,female,6817.0,76.0,618.0,6.3,72.0,2.2
U3030,32,female,13083.0,144.0,1117.0,8.0,103.0,5.3
U3031,57,male,5984.0,64.0,527.0,7.3,68.0,
U3032,38,female,4233.0,40.0,380.0,6.6,52.0,1.5
U3033,32,male,7195.0,83.0,660.0,8.1,65.0,4.2
U3034,39,female,3216.0,28.0,297.0,7.4,37.0,1.9
U3035,45,female,8290.0,90.0,767.0,6.7,72.0,
U3036,31,female,9029.0,96.0,787.0,7.2,79.0,3.9
U3037,44,female,3615.0,29.0,335.0,6.2,37.0,1.8
U3038,58,female,2848.0,22.0,250.0,,36.0,1.0
U3039,57,male,8707.0,86.0,749.0,7.9,65.0,3.0
U3040,45,female,5240.0,52.0,465.0,7.0,49.0,2.9
U3041,43,female,13889.0,148.0,1205.0,8.7,99.0,6.0
U3042,19,male,6577.0,59.0,560.0,5.9,54.0,
U3043,42,male,4282.0,37.0,,7.1,41.0,2.2
U3044,20,male,2095.0,13.0,186.0,7.4,34.0,
U3045,25,female,3842.0,31.0,261.0,7.0,41.0,2.3
U3046,61,female,12035.0,128.0,1055.0,6.6,86.0,4.7
U3047,50,female,10851.0,110.0,885.0,6.7,85.0,4.1
U3048,59,female,,48.0,449.0,7.8,57.0,2.9
U3049,52,female,5058.0,43.0,376.0,6.6,61.0,2.1
U3050,23,female,10032.0,106.0,909.0,6.9,79.0,4.1
U3051,56,male,5676.0,53.0,497.0,6.8,49.0,3.1
U3052,40,male,5326.0,49.0,453.0,6.8,54.0,2.2
U3053,42,female,9406.0,106.0,879.0,8.4,82.0,3.8
U3054,60,female,14199.0,149.0,1225.0,6.5,110.0,5.1
U3055,36,female,11980.0,139.0,1088.0,8.2,,5.0
U3056,22,female,8411.0,83.0,726.0,8.5,63.0,3.7
U3057,28,female,9208.0,95.0,791.0,8.2,70.0,3.5
U3058,29,male,9273.0,99.0,792.0,9.3,78.0,4.0
U3059,27,male,7656.0,76.0,679.0,6.9,73.0,1.9
U3060,25,female,8434.0,85.0,726.0,8.1,71.0,4.0
U3061,41,male,8931.0,101.0,776.0,7.3,77.0,4.2
U3062,45,female,3323.0,19.0,269.0,6.4,43.0,1.6
U3063,58,female,9111.0,95.0,795.0,5.6,88.0,3.4
U3064,53,female,11592.0,111.0,992.0,7.3,82.0,4.4
U3065,54,male,11340.0,117.0,977.0,,84.0,4.0
U3066,38,male,9525.0,100.0,807.0,6.1,78.0,3.5
U3067,25,female,8135.0,88.0,692.0,9.0,71.0,3.7
U3068,26,male,9020.0,95.0,816.0,7.7,80.0,4.2
U3069,64,male,10935.0,116.0,950.0,6.7,88.0,
U3070,32,female,11083.0,110.0,916.0,7.8,83.0,5.8
U3071,63,male,11558.0,117.0,966.0,8.2,99.0,5.1
U3072,57,male,7091.0,69.0,636.0,6.8,67.0,3.5
U3073,35,female,6730.0,57.0,557.0,6.7,54.0,3.3
U3074,59,female,10702.0,126.0,1004.0,9.1,,4.4
U3075,37,male,11006.0,115.0,955.0,7.3,83.0,4.6
U3076,23,female,5198.0,42.0,409.0,6.9,47.0,2.6
U3077,29,male,5779.0,53.0,529.0,,51.0,3.2
U3078,19,female,10619.0,121.0,951.0,7.5,84.0,4.2
U3079,24,female,10025.0,98.0,859.0,8.1,72.0,3.8
U3080,33,female,5206.0,45.0,460.0,6.6,46.0,3.1
U3081,20,female,8822.0,90.0,763.0,6.8,74.0,3.4
U3082,62,male,9289.0,97.0,787.0,7.7,82.0,3.4
U3083,20,female,13812.0,139.0,1145.0,7.1,100.0,4.8
U3084,44,female,4622.0,,408.0,7.3,38.0,2.7
U3085,60,female,10824.0,117.0,962.0,6.8,88.0,5.7
U3086,57,male,3909.0,39.0,388.0,7.2,47.0,1.7
U3087,55,male,3164.0,21.0,,7.8,,2.2
U3088,50,female,6593.0,60.0,535.0,5.6,55.0,3.0
U3089,45,female,12078.0,130.0,1082.0,7.4,86.0,5.3
U3090,18,female,13301.0,148.0,1154.0,6.3,101.0,5.5
U3091,25,female,3535.0,22.0,291.0,6.6,33.0,2.5
U3092,54,female,,100.0,861.0,7.7,84.0,4.0
U3093,49,female,9040.0,83.0,750.0,7.1,65.0,3.2
U3094,60,male,3098.0,29.0,254.0,5.1,38.0,1.6
U3095,54,female,7246.0,81.0,657.0,7.9,73.0,
U3096,21,female,7395.0,82.0,,6.1,68.0,
U3097,47,female,7245.0,80.0,656.0,7.9,66.0,3.1
U3098,23,female,8277.0,87.0,756.0,6.7,63.0,4.5
U3099,63,female,3911.0,37.0,335.0,6.2,57.0,2.6
U3100,36,female,13327.0,139.0,1132.0,7.8,96.0,4.0
U3101,49,male,12491.0,,1065.0,8.6,90.0,
U3102,26,male,5308.0,52.0,509.0,8.6,44.0,2.1
U3103,29,male,3997.0,,272.0,6.6,31.0,2.9
U3104,28,male,2752.0,22.0,210.0,5.7,35.0,1.0
U3105,63,male,11148.0,120.0,1024.0,7.9,96.0,4.6
U3106,33,male,4101.0,44.0,395.0,5.8,49.0,2.3
U3107,18,female,3680.0,32.0,338.0,7.5,39.0,2.5
U3108,62,female,5824.0,55.0,471.0,7.4,55.0,2.9
U3109,38,female,2448.0,24.0,249.0,7.8,47.0,2.8
U3110,47,female,12566.0,139.0,1109.0,8.6,104.0,5.4
U3111,30,female,7114.0,70.0,595.0,7.3,65.0,2.2
U3112,51,female,,124.0,1010.0,7.7,92.0,5.2
U3113,21,male,6838.0,73.0,581.0,6.5,63.0,3.2
U3114,45,female,6576.0,,538.0,6.4,47.0,3.6
U3115,55,male,6989.0,78.0,666.0,7.2,71.0,3.0
U3116,48,male,6916.0,76.0,616.0,6.3,77.0,2.6
U3117,44,female,8909.0,92.0,764.0,7.2,72.0,3.1
U3118,22,female,2358.0,11.0,190.0,6.4,25.0,2.1
U3119,42,female,8548.0,87.0,732.0,7.8,71.0,4.0
U3120,20,female,4033.0,37.0,373.0,6.9,38.0,1.9
U3121,50,female,,63.0,554.0,7.9,57.0,1.5
U3122,21,female,7965.0,76.0,642.0,7.1,64.0,3.9
U3123,42,female,10865.0,111.0,914.0,,88.0,3.3
U3124,37,male,11990.0,129.0,1029.0,8.1,93.0,5.8
U3125,51,female,5706.0,57.0,497.0,7.0,53.0,2.0
U3126,43,female,,56.0,507.0,,53.0,2.7
U3127,22,male,3186.0,30.0,304.0,6.5,41.0,2.1
U3128,52,female,9510.0,101.0,787.0,7.4,84.0,4.1
U3129,45,female,11805.0,130.0,1063.0,7.5,93.0,4.8
U3130,46,male,11575.0,125.0,1011.0,8.1,87.0,4.6
U3131,26,female,1623.0,10.0,133.0,7.3,34.0,1.2
U3132,55,female,8572.0,,756.0,7.1,,3.5
U3133,23,female,9399.0,94.0,760.0,9.0,77.0,3.5
U3134,36,female,5485.0,55.0,458.0,6.6,65.0,2.7
U3135,61,female,13004.0,146.0,1197.0,7.8,102.0,4.2
U3136,28,female,6116.0,56.0,522.0,5.8,59.0,2.9
U3137,19,male,6872.0,68.0,582.0,7.1,64.0,3.0
U3138,64,female,6172.0,63.0,551.0,7.0,62.0,3.3
U3139,61,female,,95.0,817.0,7.4,76.0,3.8
U3140,61,male,2502.0,21.0,235.0,7.5,38.0,2.0
U3141,26,male,1279.0,,171.0,8.0,32.0,1.7
U3142,38,female,5916.0,62.0,531.0,8.0,51.0,2.7
U3143,41,male,10224.0,99.0,862.0,7.4,86.0,4.2
U3144,51,female,2031.0,14.0,184.0,6.9,31.0,1.0
U3145,39,female,7712.0,82.0,670.0,8.5,71.0,4.0
U3146,20,male,2968.0,23.0,239.0,6.0,24.0,1.6
U3147,29,female,11281.0,115.0,988.0,8.3,94.0,4.3
U3148,45,female,6144.0,,553.0,6.4,66.0,2.3
U3149,47,male,11921.0,125.0,1048.0,8.6,84.0,4.3
U3150,43,male,,35.0,345.0,6.8,48.0,2.9
U3151,38,male,6570.0,62.0,565.0,6.5,57.0,3.0
U3152,45,male,11120.0,118.0,963.0,,89.0,4.3
U3153,43,female,4031.0,38.0,386.0,6.5,51.0,2.0
U3154,50,male,3509.0,28.0,295.0,7.6,40.0,2.0
U3155,38,male,5489.0,56.0,474.0,8.1,55.0,3.0
U3156,52,male,,145.0,,7.4,94.0,5.1
U3157,51,male,3710.0,32.0,323.0,6.2,,2.2
U3158,58,male,11065.0,126.0,1002.0,9.2,84.0,4.0
U3159,64,female,11074.0,115.0,967.0,8.3,97.0,4.2
U3160,35,male,6251.0,62.0,536.0,6.5,51.0,2.9
U3161,28,female,10637.0,105.0,891.0,7.9,80.0,4.2
U3162,40,male,2025.0,14.0,181.0,6.4,39.0,1.3
U3163,39,male,3115.0,25.0,300.0,5.8,50.0,
U3164,34,male,2475.0,26.0,253.0,6.5,49.0,2.0
U3165,22,male,9883.0,111.0,892.0,6.4,87.0,4.3
U3166,61,male,2626.0,29.0,248.0,6.4,47.0,2.3
U3167,28,male,11824.0,121.0,,7.4,92.0,4.7
U3168,47,male,11735.0,129.0,1044.0,7.2,,3.6
U3169,32,male,11864.0,,988.0,8.4,88.0,5.8
U3170,44,female,510.0,10.0,149.0,6.9,31.0,1.2
U3171,52,male,7469.0,67.0,624.0,6.7,73.0,3.0
U3172,50,female,9636.0,102.0,831.0,7.7,77.0,3.9
U3173,37,male,2445.0,15.0,208.0,7.8,30.0,1.4
U3174,33,female,10414.0,117.0,927.0,6.9,87.0,3.8
U3175,51,male,10784.0,112.0,960.0,6.5,77.0,4.6
U3176,19,male,5828.0,59.0,538.0,6.2,54.0,2.7
U3177,52,male,11198.0,127.0,1015.0,7.9,102.0,4.5
U3178,57,female,10511.0,119.0,981.0,8.7,93.0,3.0
U3179,45,female,8632.0,97.0,763.0,8.0,,3.6
U3180,64,female,3655.0,29.0,328.0,,43.0,1.5
U3181,56,female,2637.0,23.0,258.0,5.0,35.0,1.5
U3182,23,male,12250.0,142.0,1103.0,7.1,100.0,
U3183,26,male,5350.0,49.0,455.0,6.1,50.0,
U3184,37,male,3569.0,43.0,383.0,7.3,,1.9
U3185,18,female,12970.0,133.0,,7.6,79.0,5.0
U3186,25,male,6583.0,54.0,501.0,4.8,56.0,2.6
U3187,40,female,7909.0,89.0,759.0,7.9,82.0,2.9
U3188,20,female,8326.0,80.0,726.0,8.3,71.0,2.6
U3189,21,female,8570.0,87.0,735.0,9.0,69.0,3.8
U3190,42,female,8145.0,87.0,708.0,7.4,67.0,3.2
U3191,64,female,4343.0,42.0,414.0,7.4,54.0,1.5
U3192,55,male,4897.0,,424.0,6.1,53.0,3.0
U3193,32,female,5485.0,53.0,496.0,5.7,50.0,
U3194,38,female,2168.0,29.0,264.0,7.7,40.0,1.1
U3195,52,male,12237.0,120.0,1044.0,8.2,101.0,4.3
U3196,63,female,2577.0,16.0,234.0,7.8,36.0,2.2
U3197,31,female,3779.0,33.0,322.0,6.7,41.0,2.0
U3198,53,male,7356.0,79.0,648.0,9.1,73.0,3.1
U3199,29,male,11191.0,121.0,989.0,,97.0,4.8
U3200,34,male,11240.0,113.0,997.0,7.0,82.0,4.3
U3201,56,female,6486.0,63.0,,6.9,54.0,3.5
U3202,26,male,5183.0,47.0,453.0,5.7,38.0,2.3
U3203,52,male,7430.0,83.0,697.0,6.5,85.0,3.0
U3204,30,male,8390.0,89.0,733.0,7.0,61.0,3.6
U3205,32,female,,41.0,410.0,8.2,47.0,2.8
U3206,35,male,,54.0,504.0,7.0,46.0,2.9
U3207,50,female,6742.0,70.0,625.0,8.0,61.0,3.1
U3208,23,female,6734.0,62.0,548.0,7.1,52.0,2.6
U3209,44,male,12073.0,137.0,1127.0,,88.0,4.3
U3210,40,female,8260.0,85.0,714.0,7.8,77.0,4.0
U3211,44,female,4011.0,36.0,365.0,6.2,49.0,2.7
U3212,51,male,6277.0,71.0,585.0,6.8,64.0,3.5
U3213,63,female,3271.0,27.0,267.0,8.5,43.0,2.3
U3214,55,male,12269.0,136.0,1101.0,8.2,104.0,5.0
U3215,31,female,11737.0,118.0,986.0,7.0,86.0,4.7
U3216,53,female,10315.0,112.0,921.0,8.1,97.0,
U3217,25,male,8485.0,86.0,717.0,6.6,66.0,3.8
U3218,52,male,11094.0,,993.0,,96.0,4.5
U3219,36,female,10723.0,113.0,925.0,8.4,78.0,4.6
U3220,47,female,5722.0,58.0,522.0,7.3,56.0,3.2
U3221,31,male,11237.0,125.0,,7.5,94.0,3.9
U3222,37,female,11682.0,109.0,950.0,6.3,88.0,5.0
U3223,42,female,12213.0,134.0,1067.0,7.5,105.0,4.8
U3224,57,female,3784.0,34.0,344.0,7.0,51.0,2.8
U3225,41,female,13096.0,137.0,1126.0,6.9,,5.6
U3226,31,male,9881.0,109.0,884.0,,84.0,3.6
U3227,43,male,2392.0,14.0,241.0,8.0,34.0,1.6
U3228,55,male,3635.0,28.0,318.0,,37.0,1.1
U3229,40,male,3417.0,27.0,333.0,7.3,40.0,1.8
U3230,39,male,13198.0,130.0,1097.0,7.5,87.0,5.1
U3231,36,male,4083.0,41.0,376.0,6.1,53.0,2.7
U3232,63,female,3384.0,19.0,251.0,6.4,48.0,1.9
U3233,20,male,5146.0,46.0,446.0,7.9,42.0,2.7
U3234,59,female,9530.0,,805.0,7.4,85.0,
U3235,36,female,3041.0,22.0,250.0,6.6,32.0,1.8
U3236,26,female,3469.0,18.0,223.0,,41.0,1.6
U3237,45,male,9085.0,97.0,831.0,6.4,77.0,3.9
U3238,37,female,5924.0,55.0,499.0,8.2,57.0,
U3239,62,male,13978.0,145.0,1219.0,7.7,112.0,
U3240,24,female,11601.0,128.0,1024.0,7.2,92.0,3.9
U3241,31,female,3880.0,,,7.0,40.0,2.2
U3242,26,male,9746.0,103.0,853.0,7.1,,4.3
U3243,36,female,3358.0,35.0,333.0,7.1,40.0,1.6
U3244,64,female,4949.0,,448.0,6.4,51.0,3.2
U3245,31,female,11750.0,127.0,1052.0,7.8,95.0,4.3
U3246,55,female,6170.0,55.0,509.0,7.1,52.0,2.4
U3247,53,male,1916.0,23.0,237.0,8.2,47.0,1.0
U3248,57,female,9090.0,94.0,760.0,8.9,79.0,3.9
U3249,34,female,7566.0,72.0,626.0,7.9,63.0,4.1
U3250,47,male,7246.0,81.0,671.0,7.2,65.0,3.4
U3251,26,female,1703.0,12.0,,7.3,29.0,1.1
U3252,50,female,4431.0,37.0,384.0,7.6,49.0,2.5
U3253,42,female,,134.0,1103.0,7.4,96.0,5.3
U3254,31,female,9962.0,96.0,869.0,6.2,70.0,4.5
U3255,28,male,8017.0,86.0,725.0,5.8,72.0,2.8
U3256,52,female,7817.0,85.0,694.0,7.2,77.0,4.2
U3257,58,male,12281.0,123.0,1025.0,7.3,96.0,4.8
U3258,31,female,12693.0,142.0,1150.0,7.3,95.0,5.8
U3259,47,female,8394.0,84.0,691.0,6.7,76.0,3.6
U3260,58,female,7872.0,68.0,648.0,6.6,69.0,3.5
U3261,21,male,7156.0,68.0,586.0,7.7,48.0,2.6
U3262,21,female,6152.0,56.0,542.0,4.7,53.0,3.3
U3263,45,female,10479.0,104.0,877.0,8.0,91.0,3.6
U3264,25,male,8657.0,87.0,755.0,,73.0,3.7
U3265,19,male,11764.0,122.0,1009.0,8.8,91.0,4.4
U3266,58,male,10859.0,118.0,929.0,7.8,87.0,4.3
U3267,63,male,11355.0,115.0,977.0,6.2,91.0,5.0
U3268,39,female,9537.0,98.0,809.0,6.0,76.0,3.7
U3269,58,female,3831.0,42.0,387.0,6.0,53.0,2.7
U3270,33,female,10131.0,106.0,859.0,7.7,77.0,3.9
U3271,46,female,7395.0,88.0,,5.9,,3.4
U3272,47,male,3482.0,25.0,290.0,6.9,42.0,3.0
U3273,29,female,5388.0,53.0,465.0,7.6,48.0,2.7
U3274,52,female,,129.0,1110.0,7.4,98.0,4.8
U3275,28,female,13400.0,143.0,1159.0,7.1,,5.2
U3276,63,female,11407.0,117.0,966.0,5.9,81.0,4.3
U3277,38,male,1580.0,13.0,171.0,7.9,41.0,
U3278,38,female,6867.0,65.0,556.0,8.6,62.0,4.1
U3279,22,female,6885.0,73.0,666.0,8.2,59.0,2.9
U3280,37,female,,104.0,860.0,7.3,78.0,3.4
U3281,54,male,5966.0,65.0,560.0,7.1,57.0,2.8
U3282,20,male,,41.0,397.0,7.5,44.0,2.5
U3283,61,female,11046.0,125.0,1015.0,7.7,98.0,4.4
U3284,50,female,2593.0,18.0,229.0,4.3,48.0,1.7
U3285,26,female,11701.0,114.0,961.0,8.4,82.0,4.4
U3286,26,male,8756.0,87.0,,8.4,69.0,3.8
U3287,21,female,9144.0,96.0,764.0,8.3,78.0,4.2
U3288,52,female,,30.0,258.0,7.1,40.0,1.7
U3289,34,female,6172.0,64.0,580.0,7.9,60.0,
U3290,51,male,8462.0,85.0,695.0,6.2,69.0,4.1
U3291,41,female,12560.0,139.0,1145.0,7.7,98.0,4.9
U3292,49,female,13189.0,135.0,,7.3,102.0,4.3
U3293,18,male,13021.0,141.0,1108.0,9.0,86.0,5.1
U3294,25,male,9444.0,93.0,778.0,7.6,77.0,4.2
U3295,62,female,11642.0,124.0,992.0,7.5,96.0,5.0
U3296,40,male,5707.0,57.0,512.0,6.3,57.0,1.8
U3297,64,female,11984.0,132.0,1056.0,6.9,106.0,4.8
U3298,57,male,7889.0,87.0,712.0,6.4,71.0,3.2
U3299,29,male,4863.0,39.0,390.0,7.6,39.0,3.1
U3300,29,female,4016.0,38.0,366.0,7.4,40.0,2.2
U3301,63,female,13586.0,145.0,1190.0,8.1,108.0,4.0
U3302,64,female,13402.0,149.0,1180.0,8.5,105.0,5.4
U3303,32,male,4708.0,50.0,425.0,6.3,47.0,1.5
U3304,58,female,4253.0,35.0,380.0,5.5,44.0,2.4
U3305,36,female,5642.0,59.0,507.0,7.6,58.0,4.0
U3306,43,female,1735.0,11.0,174.0,6.6,34.0,2.1
U3307,46,female,5816.0,64.0,537.0,7.7,54.0,2.9
U3308,39,female,,113.0,938.0,7.9,77.0,3.9
U3309,57,male,2967.0,23.0,285.0,6.7,40.0,2.5
U3310,38,female,13011.0,143.0,1166.0,8.0,104.0,5.4
