User_ID,Age,Gender,Daily_Steps,Workout_Min,Sleep_Hrs,Protein_Intake,Water_Intake
U2995,56,male,1471.0,82.0,9.0,27.0,4.7
U2996,39,male,1780.0,35.0,4.0,86.0,2.4
U2997,34,male,1161.0,125.0,4.0,52.0,4.1
U2998,51,female,742.0,,6.0,,3.4
U2999,23,female,914.0,75.0,9.0,83.0,1.3
U3000,63,female,1206.0,81.0,5.0,38.0,2.9
U3001,23,male,842.0,,4.0,19.0,3.9
U3002,51,female,1181.0,42.0,5.0,15.0,4.5
U3003,18,female,1152.0,33.0,,89.0,4.4
U3004,27,female,,96.0,9.0,98.0,1.2
U3005,38,female,,48.0,5.0,117.0,2.7
U3006,22,male,621.0,145.0,8.0,13.0,2.7
U3007,19,female,1775.0,124.0,5.0,110.0,4.5
U3008,39,female,810.0,56.0,7.0,43.0,0.5
U3009,19,male,1100.0,92.0,7.0,92.0,3.8
U3010,27,male,974.0,108.0,6.0,42.0,3.3
U3011,51,female,1069.0,4.0,6.0,13.0,4.6
U3012,33,male,1074.0,23.0,6.0,53.0,2.6
U3013,56,female,846.0,58.0,8.0,107.0,3.5
U3014,39,male,1319.0,37.0,9.0,85.0,4.9
U3015,29,male,881.0,,8.0,40.0,3.8
U3016,41,female,571.0,125.0,5.0,89.0,0.8
U3017,64,male,1020.0,10.0,4.0,75.0,1.3
U3018,57,female,1432.0,23.0,9.0,67.0,4.2
U3019,55,male,1617.0,87.0,7.0,69.0,2.0
U3020,27,female,838.0,113.0,7.0,11.0,3.7
U3021,52,male,1163.0,20.0,7.0,45.0,3.6
U3022,49,male,539.0,147.0,5.0,79.0,5.0
U3023,24,male,1073.0,9.0,5.0,69.0,2.6
U3024,38,male,1777.0,142.0,6.0,32.0,3.8
U3025,37,male,1465.0,133.0,4.0,112.0,0.7
U3026,43,female,1080.0,65.0,6.0,56.0,2.6
U3027,21,male,669.0,121.0,5.0,117.0,1.3
U3028,63,female,1200.0,131.0,8.0,110.0,4.3
U3029,39,female,1010.0,22.0,6.0,55.0,4.3
U3030,32,female,,12.0,9.0,89.0,1.6
U3031,57,male,,15.0,5.0,116.0,1.9
U3032,38,female,1483.0,40.0,5.0,53.0,3.7
U3033,32,male,958.0,0.0,8.0,28.0,3.8
U3034,39,female,1028.0,110.0,8.0,58.0,3.5
U3035,45,female,840.0,11.0,,97.0,5.0
U3036,31,female,556.0,118.0,4.0,67.0,4.4
U3037,44,female,717.0,,9.0,100.0,2.4
U3038,58,female,1118.0,35.0,5.0,16.0,2.0
U3039,57,male,1315.0,78.0,8.0,103.0,3.2
U3040,45,female,1230.0,149.0,4.0,50.0,4.2
U3041,43,female,963.0,107.0,7.0,,2.6
U3042,19,male,746.0,95.0,9.0,117.0,3.8
U3043,42,male,1229.0,58.0,7.0,24.0,0.6
U3044,20,male,872.0,19.0,7.0,,4.7
U3045,25,female,916.0,125.0,5.0,62.0,4.0
U3046,61,female,1554.0,96.0,4.0,102.0,2.3
U3047,50,female,867.0,,4.0,32.0,2.2
U3048,59,female,1058.0,61.0,7.0,86.0,1.0
U3049,52,female,607.0,130.0,9.0,82.0,4.2
U3050,23,female,1083.0,92.0,6.0,97.0,4.0
U3051,56,male,1338.0,90.0,7.0,112.0,3.3
U3052,40,male,917.0,,5.0,,1.0
U3053,42,female,1320.0,122.0,7.0,74.0,1.7
U3054,60,female,1795.0,85.0,9.0,69.0,2.6
U3055,36,female,1182.0,117.0,9.0,19.0,1.7
U3056,22,female,1639.0,25.0,7.0,111.0,2.5
U3057,28,female,755.0,117.0,4.0,67.0,1.5
U3058,29,male,1604.0,0.0,7.0,56.0,2.1
U3059,27,male,1279.0,6.0,,24.0,3.4
U3060,25,female,1651.0,75.0,8.0,18.0,4.5
U3061,41,male,1337.0,86.0,6.0,22.0,2.2
U3062,45,female,1414.0,93.0,5.0,32.0,3.6
U3063,58,female,734.0,,5.0,42.0,1.1
U3064,53,female,1052.0,28.0,4.0,18.0,2.9
U3065,54,male,680.0,94.0,5.0,12.0,4.6
U3066,38,male,656.0,17.0,6.0,103.0,0.6
U3067,25,female,1070.0,40.0,8.0,82.0,1.7
U3068,26,male,1356.0,146.0,4.0,34.0,1.1
U3069,64,male,,131.0,9.0,,2.9
U3070,32,female,1447.0,40.0,8.0,105.0,3.6
U3071,63,male,1091.0,122.0,6.0,80.0,0.8
U3072,57,male,633.0,,4.0,45.0,0.8
U3073,35,female,920.0,142.0,7.0,98.0,4.4
U3074,59,female,712.0,,5.0,,2.6
U3075,37,male,1399.0,145.0,6.0,90.0,2.6
U3076,23,female,981.0,79.0,4.0,63.0,4.8
U3077,29,male,847.0,129.0,8.0,109.0,1.9
U3078,19,female,665.0,35.0,4.0,99.0,4.5
U3079,24,female,1436.0,19.0,7.0,28.0,4.9
U3080,33,female,847.0,143.0,6.0,69.0,1.6
U3081,20,female,1348.0,66.0,4.0,46.0,2.8
U3082,62,male,897.0,119.0,9.0,12.0,2.9
U3083,20,female,1082.0,54.0,6.0,116.0,4.4
U3084,44,female,1225.0,65.0,6.0,101.0,1.9
U3085,60,female,,25.0,8.0,95.0,4.1
U3086,57,male,807.0,129.0,,28.0,4.9
U3087,55,male,1490.0,55.0,9.0,62.0,4.3
U3088,50,female,1297.0,,7.0,55.0,4.6
U3089,45,female,1218.0,55.0,4.0,89.0,3.7
U3090,18,female,965.0,54.0,,65.0,4.6
U3091,25,female,598.0,19.0,8.0,79.0,1.2
U3092,54,female,1765.0,49.0,5.0,110.0,3.7
U3093,49,female,657.0,83.0,6.0,40.0,3.8
U3094,60,male,1109.0,,6.0,62.0,2.5
U3095,54,female,1053.0,141.0,7.0,43.0,0.9
U3096,21,female,1150.0,110.0,9.0,,3.3
U3097,47,female,1419.0,111.0,4.0,69.0,0.7
U3098,23,female,726.0,68.0,4.0,,2.2
U3099,63,female,922.0,1.0,8.0,109.0,2.3
U3100,36,female,1595.0,15.0,7.0,15.0,5.0
U3101,49,male,742.0,93.0,4.0,36.0,1.8
U3102,26,male,1029.0,44.0,9.0,16.0,4.2
U3103,29,male,1568.0,125.0,6.0,58.0,0.7
U3104,28,male,870.0,23.0,7.0,105.0,2.9
U3105,63,male,1151.0,114.0,5.0,81.0,2.9
U3106,33,male,1188.0,122.0,7.0,69.0,3.3
U3107,18,female,1233.0,138.0,7.0,42.0,4.1
U3108,62,female,591.0,77.0,9.0,56.0,3.9
U3109,38,female,1545.0,116.0,9.0,53.0,3.9
U3110,47,female,671.0,79.0,4.0,,2.4
U3111,30,female,1715.0,49.0,8.0,36.0,3.8
U3112,51,female,1600.0,84.0,8.0,103.0,2.7
U3113,21,male,678.0,3.0,9.0,31.0,0.8
U3114,45,female,737.0,60.0,4.0,56.0,4.5
U3115,55,male,1658.0,110.0,4.0,102.0,4.5
U3116,48,male,1376.0,77.0,4.0,114.0,2.0
U3117,44,female,1401.0,82.0,9.0,57.0,4.6
U3118,22,female,779.0,132.0,8.0,39.0,3.9
U3119,42,female,1542.0,99.0,4.0,11.0,2.3
U3120,20,female,1239.0,145.0,9.0,24.0,2.0
U3121,50,female,870.0,30.0,5.0,56.0,4.9
U3122,21,female,1635.0,118.0,5.0,36.0,3.7
U3123,42,female,,93.0,6.0,80.0,2.2
U3124,37,male,1518.0,148.0,5.0,36.0,3.4
U3125,51,female,720.0,29.0,7.0,94.0,3.1
U3126,43,female,1419.0,54.0,6.0,22.0,2.9
U3127,22,male,803.0,104.0,5.0,64.0,3.4
U3128,52,female,937.0,40.0,7.0,26.0,2.9
U3129,45,female,1693.0,,,84.0,3.4
U3130,46,male,874.0,76.0,9.0,68.0,4.6
U3131,26,female,880.0,84.0,7.0,19.0,5.0
U3132,55,female,1485.0,103.0,4.0,42.0,3.7
U3133,23,female,,78.0,9.0,87.0,4.7
U3134,36,female,1242.0,,7.0,46.0,4.4
U3135,61,female,1168.0,132.0,9.0,17.0,1.8
U3136,28,female,999.0,123.0,4.0,42.0,4.7
U3137,19,male,1064.0,31.0,7.0,16.0,0.8
U3138,64,female,1029.0,5.0,7.0,43.0,2.0
U3139,61,female,991.0,93.0,9.0,80.0,3.4
U3140,61,male,1719.0,25.0,5.0,16.0,2.9
U3141,26,male,1254.0,36.0,7.0,50.0,2.9
U3142,38,female,799.0,12.0,5.0,109.0,4.1
U3143,41,male,1314.0,92.0,7.0,64.0,1.4
U3144,51,female,1046.0,24.0,8.0,16.0,4.9
U3145,39,female,1226.0,140.0,6.0,93.0,2.5
U3146,20,male,1230.0,19.0,5.0,27.0,4.8
U3147,29,female,1327.0,71.0,5.0,118.0,2.2
U3148,45,female,1101.0,148.0,4.0,52.0,3.2
U3149,47,male,1775.0,114.0,8.0,114.0,2.5
U3150,43,male,1531.0,126.0,4.0,87.0,3.5
U3151,38,male,1267.0,25.0,8.0,49.0,1.3
U3152,45,male,1374.0,53.0,8.0,62.0,2.3
U3153,43,female,1731.0,138.0,9.0,23.0,0.8
U3154,50,male,1436.0,124.0,9.0,30.0,3.2
U3155,38,male,630.0,10.0,9.0,66.0,4.8
U3156,52,male,1107.0,26.0,7.0,100.0,0.7
U3157,51,male,525.0,93.0,4.0,55.0,3.5
U3158,58,male,1134.0,82.0,6.0,35.0,4.0
U3159,64,female,1709.0,33.0,8.0,100.0,1.5
U3160,35,male,983.0,37.0,8.0,33.0,1.7
U3161,28,female,1179.0,86.0,5.0,14.0,1.4
U3162,40,male,1574.0,64.0,7.0,51.0,1.8
U3163,39,male,504.0,130.0,6.0,111.0,1.0
U3164,34,male,1088.0,141.0,9.0,101.0,2.2
U3165,22,male,1683.0,51.0,8.0,115.0,2.2
U3166,61,male,707.0,29.0,5.0,52.0,4.1
U3167,28,male,756.0,112.0,4.0,41.0,4.1
U3168,47,male,1728.0,142.0,8.0,97.0,4.1
U3169,32,male,510.0,141.0,5.0,15.0,3.1
U3170,44,female,,7.0,4.0,83.0,2.0
U3171,52,male,507.0,71.0,7.0,119.0,2.3
U3172,50,female,1435.0,146.0,9.0,76.0,1.9
U3173,37,male,531.0,31.0,4.0,16.0,3.1
U3174,33,female,1039.0,94.0,8.0,38.0,4.7
U3175,51,male,1504.0,40.0,6.0,43.0,1.8
U3176,19,male,886.0,74.0,4.0,16.0,2.6
U3177,52,male,1751.0,44.0,6.0,90.0,3.4
U3178,57,female,1139.0,12.0,,86.0,4.3
U3179,45,female,706.0,,4.0,67.0,1.6
U3180,64,female,,52.0,,,1.8
U3181,56,female,847.0,136.0,4.0,40.0,4.5
U3182,23,male,1292.0,2.0,5.0,82.0,0.9
U3183,26,male,733.0,95.0,9.0,54.0,3.2
U3184,37,male,1567.0,135.0,6.0,56.0,4.4
U3185,18,female,1505.0,13.0,9.0,86.0,4.6
U3186,25,male,1236.0,119.0,8.0,90.0,0.6
U3187,40,female,1441.0,130.0,6.0,81.0,2.2
U3188,20,female,1665.0,12.0,8.0,82.0,1.7
U3189,21,female,675.0,71.0,5.0,82.0,3.1
U3190,42,female,948.0,145.0,5.0,49.0,3.3
U3191,64,female,1091.0,81.0,9.0,39.0,5.0
U3192,55,male,581.0,56.0,5.0,71.0,2.8
U3193,32,female,634.0,6.0,4.0,80.0,3.0
U3194,38,female,1355.0,111.0,6.0,26.0,2.4
U3195,52,male,1700.0,,,112.0,1.2
U3196,63,female,1766.0,79.0,9.0,111.0,1.9
U3197,31,female,1664.0,118.0,9.0,14.0,1.6
U3198,53,male,939.0,119.0,5.0,90.0,4.1
U3199,29,male,1579.0,59.0,5.0,113.0,3.0
U3200,34,male,1196.0,32.0,8.0,10.0,1.8
U3201,56,female,918.0,114.0,6.0,89.0,2.7
U3202,26,male,587.0,127.0,6.0,90.0,1.5
U3203,52,male,1155.0,2.0,9.0,103.0,1.3
U3204,30,male,1531.0,3.0,8.0,40.0,4.4
U3205,32,female,714.0,99.0,9.0,44.0,4.8
U3206,35,male,1051.0,3.0,7.0,118.0,0.9
U3207,50,female,1002.0,41.0,6.0,81.0,3.9
U3208,23,female,1198.0,8.0,8.0,39.0,2.5
U3209,44,male,744.0,50.0,8.0,112.0,2.3
U3210,40,female,808.0,144.0,9.0,,3.6
U3211,44,female,730.0,144.0,5.0,24.0,1.7
U3212,51,male,654.0,96.0,8.0,107.0,0.6
U3213,63,female,1698.0,19.0,9.0,65.0,1.5
U3214,55,male,1347.0,141.0,4.0,69.0,1.3
U3215,31,female,614.0,21.0,5.0,36.0,0.7
U3216,53,female,810.0,26.0,5.0,11.0,1.9
U3217,25,male,1492.0,42.0,6.0,83.0,2.6
U3218,52,male,,130.0,7.0,73.0,3.8
U3219,36,female,1541.0,93.0,6.0,14.0,2.0
U3220,47,female,1283.0,7.0,4.0,100.0,1.4
U3221,31,male,511.0,85.0,9.0,77.0,1.5
U3222,37,female,731.0,88.0,5.0,22.0,4.5
U3223,42,female,1454.0,137.0,5.0,90.0,1.4
U3224,57,female,1229.0,112.0,8.0,94.0,4.5
U3225,41,female,1517.0,20.0,7.0,32.0,2.5
U3226,31,male,1498.0,8.0,7.0,106.0,4.7
U3227,43,male,802.0,147.0,8.0,59.0,2.3
U3228,55,male,1040.0,35.0,4.0,88.0,1.3
U3229,40,male,969.0,35.0,7.0,87.0,3.0
U3230,39,male,1312.0,72.0,5.0,82.0,3.1
U3231,36,male,576.0,149.0,4.0,117.0,3.4
U3232,63,female,1519.0,0.0,6.0,46.0,2.4
U3233,20,male,523.0,68.0,6.0,39.0,0.7
U3234,59,female,1538.0,36.0,4.0,102.0,3.3
U3235,36,female,1175.0,71.0,5.0,32.0,4.7
U3236,26,female,1024.0,106.0,6.0,43.0,4.8
U3237,45,male,846.0,95.0,9.0,73.0,3.2
U3238,37,female,671.0,140.0,5.0,64.0,0.6
U3239,62,male,1211.0,83.0,8.0,80.0,1.0
U3240,24,female,988.0,42.0,7.0,18.0,4.3
U3241,31,female,877.0,36.0,4.0,13.0,4.2
U3242,26,male,1687.0,24.0,7.0,75.0,4.8
U3243,36,female,871.0,148.0,8.0,100.0,3.0
U3244,64,female,1499.0,72.0,6.0,42.0,4.4
U3245,31,female,1476.0,41.0,9.0,41.0,4.2
U3246,55,female,1256.0,1.0,5.0,53.0,3.2
U3247,53,male,976.0,135.0,5.0,118.0,4.0
U3248,57,female,881.0,95.0,8.0,,1.1
U3249,34,female,654.0,60.0,4.0,46.0,3.4
U3250,47,male,756.0,13.0,7.0,100.0,4.8
U3251,26,female,1173.0,112.0,9.0,101.0,1.2
U3252,50,female,567.0,76.0,6.0,76.0,3.8
U3253,42,female,843.0,20.0,4.0,69.0,1.9
U3254,31,female,1172.0,63.0,9.0,68.0,4.2
U3255,28,male,890.0,56.0,9.0,45.0,3.6
U3256,52,female,758.0,118.0,8.0,58.0,4.7
U3257,58,male,806.0,51.0,8.0,60.0,3.7
U3258,31,female,,94.0,5.0,116.0,2.3
U3259,47,female,1449.0,145.0,6.0,17.0,0.5
U3260,58,female,1469.0,139.0,4.0,117.0,4.1
U3261,21,male,745.0,,5.0,,2.3
U3262,21,female,1232.0,9.0,6.0,50.0,3.5
U3263,45,female,686.0,51.0,7.0,110.0,1.0
U3264,25,male,1424.0,33.0,7.0,118.0,4.5
U3265,19,male,1284.0,114.0,5.0,47.0,2.5
U3266,58,male,907.0,135.0,4.0,95.0,4.6
U3267,63,male,1648.0,124.0,6.0,87.0,3.7
U3268,39,female,840.0,149.0,7.0,88.0,1.0
U3269,58,female,1062.0,42.0,7.0,64.0,3.1
U3270,33,female,1701.0,28.0,4.0,119.0,4.6
U3271,46,female,1150.0,105.0,5.0,77.0,4.1
U3272,47,male,1451.0,119.0,8.0,27.0,2.4
U3273,29,female,1693.0,80.0,,74.0,4.8
U3274,52,female,1562.0,30.0,6.0,73.0,1.7
U3275,28,female,,127.0,7.0,21.0,2.2
U3276,63,female,1759.0,37.0,9.0,50.0,3.9
U3277,38,male,880.0,100.0,9.0,51.0,1.5
U3278,38,female,556.0,131.0,8.0,69.0,2.8
U3279,22,female,1349.0,129.0,9.0,59.0,3.8
U3280,37,female,1622.0,,4.0,90.0,3.4
U3281,54,male,1415.0,34.0,5.0,92.0,1.2
U3282,20,male,824.0,109.0,6.0,45.0,3.3
U3283,61,female,960.0,71.0,4.0,57.0,3.1
U3284,50,female,678.0,148.0,5.0,80.0,3.0
U3285,26,female,1343.0,109.0,4.0,82.0,4.2
U3286,26,male,1073.0,60.0,7.0,17.0,1.3
U3287,21,female,618.0,47.0,7.0,34.0,3.9
U3288,52,female,1048.0,142.0,8.0,16.0,3.9
U3289,34,female,1145.0,70.0,4.0,115.0,3.8
U3290,51,male,525.0,142.0,9.0,17.0,2.8
U3291,41,female,1531.0,133.0,7.0,97.0,2.3
U3292,49,female,1468.0,67.0,5.0,90.0,2.3
U3293,18,male,1032.0,21.0,8.0,85.0,3.8
U3294,25,male,648.0,31.0,9.0,119.0,2.7
U3295,62,female,1548.0,122.0,6.0,40.0,2.0
U3296,40,male,1154.0,21.0,4.0,21.0,3.3
U3297,64,female,1444.0,,7.0,66.0,4.3
U3298,57,male,1054.0,14.0,9.0,75.0,0.8
U3299,29,male,924.0,123.0,5.0,21.0,4.9
U3300,29,female,792.0,43.0,4.0,36.0,0.9
U3301,63,female,1708.0,114.0,5.0,55.0,2.8
U3302,64,female,1053.0,8.0,,16.0,3.0
U3303,32,male,930.0,33.0,7.0,70.0,1.1
U3304,58,female,,72.0,7.0,67.0,4.6
U3305,36,female,816.0,142.0,8.0,,2.6
U3306,43,female,897.0,44.0,5.0,22.0,1.1
U3307,46,female,1095.0,71.0,4.0,62.0,3.7
U3308,39,female,1045.0,57.0,5.0,109.0,3.5
U3309,57,male,575.0,114.0,4.0,74.0,4.8
U3310,38,female,1364.0,18.0,9.0,58.0,2.5
U3311,55,female,1415.0,15.0,8.0,44.0,1.7
U3312,37,male,1208.0,74.0,6.0,103.0,0.8
U3313,46,female,985.0,105.0,4.0,104.0,3.8
U3314,21,female,1611.0,135.0,7.0,26.0,3.3
U3315,24,female,1246.0,73.0,9.0,81.0,4.9
U3316,45,female,1755.0,17.0,7.0,76.0,3.7
U3317,45,female,1530.0,42.0,9.0,19.0,4.7
U3318,21,male,1049.0,49.0,7.0,43.0,5.0
U3319,39,male,1475.0,,5.0,95.0,2.4
U3320,29,male,1575.0,58.0,,13.0,1.2
U3321,62,female,1441.0,27.0,5.0,105.0,1.4
U3322,20,male,1418.0,45.0,9.0,38.0,1.9
U3323,39,female,1744.0,63.0,9.0,55.0,2.8
U3324,61,female,,69.0,7.0,84.0,1.1
U3325,19,female,862.0,46.0,4.0,55.0,1.9
U3326,41,male,881.0,141.0,9.0,86.0,1.9
U3327,51,male,770.0,134.0,7.0,68.0,0.5
U3328,44,male,1537.0,105.0,4.0,70.0,2.1
U3329,58,female,797.0,80.0,5.0,77.0,1.0
U3330,18,male,1503.0,50.0,9.0,75.0,2.4
U3331,25,female,733.0,28.0,6.0,43.0,1.4
U3332,40,male,1074.0,112.0,5.0,116.0,4.2
U3333,55,male,,142.0,8.0,95.0,0.9
U3334,23,female,592.0,127.0,4.0,14.0,4.4
U3335,39,female,1116.0,89.0,6.0,18.0,3.1
U3336,42,male,808.0,24.0,5.0,29.0,2.6
U3337,35,male,551.0,40.0,9.0,30.0,3.0
U3338,34,male,818.0,68.0,6.0,26.0,2.2
U3339,29,female,680.0,3.0,7.0,21.0,1.1
U3340,23,female,,104.0,4.0,101.0,3.9
U3341,43,male,1374.0,30.0,8.0,91.0,4.7
U3342,44,male,1566.0,130.0,7.0,76.0,4.8
U3343,25,female,1146.0,116.0,6.0,14.0,3.5
U3344,36,male,1783.0,89.0,5.0,69.0,2.3
U3345,59,female,696.0,144.0,4.0,,2.7
U3346,18,female,1144.0,65.0,,61.0,3.5
U3347,46,female,1470.0,87.0,8.0,87.0,4.2
U3348,62,female,754.0,23.0,5.0,57.0,2.2
U3349,52,female,1231.0,98.0,8.0,99.0,4.6
U3350,57,female,835.0,104.0,9.0,,2.0
U3351,31,male,1489.0,18.0,4.0,114.0,2.9
U3352,52,female,1399.0,65.0,6.0,26.0,4.8
U3353,62,female,1778.0,59.0,8.0,63.0,4.7
U3354,37,male,1013.0,,4.0,112.0,3.6
U3355,30,female,741.0,14.0,8.0,115.0,2.0
U3356,55,male,648.0,84.0,5.0,77.0,1.5
U3357,63,female,1256.0,87.0,8.0,115.0,0.9
U3358,25,male,1119.0,6.0,5.0,44.0,3.7
U3359,60,male,952.0,5.0,5.0,97.0,2.8
U3360,37,female,711.0,124.0,4.0,50.0,3.1
U3361,50,female,1167.0,32.0,7.0,22.0,2.6
U3362,43,female,1093.0,57.0,9.0,42.0,2.7
U3363,56,female,630.0,144.0,8.0,,3.1
U3364,38,male,1111.0,109.0,6.0,72.0,4.6
U3365,59,male,755.0,41.0,5.0,,0.6
U3366,60,male,1060.0,93.0,7.0,40.0,4.1
U3367,58,female,562.0,128.0,5.0,116.0,2.3
U3368,26,male,906.0,78.0,7.0,37.0,3.9
U3369,41,female,1301.0,94.0,7.0,19.0,4.8
U3370,54,female,1628.0,110.0,6.0,66.0,1.9
U3371,58,male,514.0,96.0,,80.0,0.9
U3372,34,female,758.0,118.0,6.0,42.0,1.5
U3373,41,male,1222.0,68.0,4.0,16.0,1.5
U3374,38,female,1782.0,132.0,5.0,14.0,3.8
U3375,56,male,1113.0,,6.0,99.0,0.8
U3376,58,female,1783.0,,9.0,89.0,0.7
U3377,56,male,1568.0,141.0,5.0,66.0,3.6
U3378,30,male,1312.0,121.0,9.0,81.0,3.0
U3379,28,female,830.0,28.0,8.0,95.0,2.4
U3380,63,female,664.0,135.0,9.0,107.0,3.1
U3381,36,male,1716.0,103.0,4.0,49.0,3.8
U3382,28,female,1588.0,0.0,,37.0,1.0
U3383,30,female,886.0,28.0,8.0,119.0,3.0
U3384,63,female,1553.0,68.0,7.0,45.0,4.2
U3385,62,male,1789.0,52.0,9.0,65.0,2.1
U3386,18,male,827.0,123.0,7.0,56.0,3.9
U3387,57,female,1740.0,87.0,9.0,80.0,4.3
U3388,61,female,819.0,82.0,8.0,49.0,4.2
U3389,36,male,898.0,11.0,7.0,68.0,3.4
U3390,29,female,604.0,51.0,5.0,52.0,3.7
U3391,25,male,1195.0,128.0,9.0,101.0,4.0
U3392,25,female,1516.0,134.0,9.0,75.0,3.8
U3393,62,female,829.0,144.0,7.0,18.0,2.5
U3394,29,female,1159.0,126.0,9.0,15.0,1.2
U3395,50,male,1570.0,,8.0,74.0,1.9
U3396,62,male,1098.0,16.0,,12.0,1.4
U3397,43,male,1320.0,2.0,7.0,83.0,2.1
U3398,56,male,1140.0,28.0,6.0,46.0,2.7
U3399,45,female,813.0,21.0,6.0,117.0,4.8
U3400,22,female,1670.0,53.0,8.0,96.0,4.8
U3401,25,male,961.0,106.0,5.0,42.0,4.0
U3402,42,female,985.0,68.0,9.0,18.0,4.9
U3403,44,female,909.0,119.0,4.0,62.0,5.0
U3404,63,male,526.0,,9.0,86.0,4.5
U3405,40,female,1552.0,148.0,4.0,101.0,0.9
U3406,47,female,770.0,19.0,8.0,60.0,2.4
U3407,62,male,1185.0,148.0,5.0,80.0,2.9
U3408,64,female,1000.0,20.0,5.0,35.0,1.1
U3409,40,female,1776.0,0.0,5.0,25.0,4.1
U3410,64,female,884.0,142.0,,49.0,1.2
U3411,37,male,559.0,16.0,8.0,,2.2
U3412,35,male,1630.0,50.0,,60.0,0.8
U3413,35,female,719.0,13.0,5.0,48.0,2.9
U3414,19,female,1270.0,58.0,8.0,64.0,3.2
U3415,21,female,1063.0,82.0,9.0,105.0,3.8
U3416,47,male,1045.0,49.0,4.0,45.0,2.0
U3417,50,male,595.0,123.0,6.0,115.0,3.2
U3418,53,male,1488.0,33.0,7.0,74.0,3.8
U3419,35,female,1612.0,5.0,4.0,94.0,3.9
U3420,54,female,1327.0,108.0,9.0,86.0,1.9
U3421,36,female,730.0,48.0,4.0,99.0,0.8
U3422,64,female,1467.0,5.0,4.0,54.0,0.7
U3423,45,female,774.0,,,18.0,4.0
U3424,57,male,745.0,117.0,5.0,46.0,2.2
U3425,37,female,610.0,6.0,9.0,96.0,1.1
U3426,50,female,733.0,96.0,7.0,10.0,1.3
U3427,29,female,916.0,117.0,4.0,75.0,3.9
U3428,32,male,1177.0,128.0,9.0,72.0,3.2
U3429,58,female,1651.0,140.0,6.0,52.0,2.8
U3430,56,male,1760.0,,4.0,37.0,3.3
U3431,19,male,1302.0,115.0,6.0,109.0,1.1
U3432,46,male,1118.0,130.0,8.0,40.0,1.9
U3433,58,male,1651.0,57.0,6.0,114.0,2.2
U3434,27,male,1206.0,88.0,4.0,78.0,1.9
U3435,19,female,1350.0,96.0,7.0,110.0,4.4
U3436,28,female,974.0,16.0,,98.0,3.1
U3437,30,male,1154.0,100.0,4.0,17.0,3.8
U3438,27,male,894.0,28.0,8.0,43.0,1.6
U3439,31,male,610.0,101.0,5.0,112.0,1.7
U3440,35,female,589.0,122.0,4.0,58.0,1.5
U3441,26,female,,53.0,8.0,105.0,3.6
U3442,56,male,1747.0,26.0,7.0,67.0,2.1
U3443,45,female,1624.0,101.0,8.0,84.0,2.3
U3444,20,female,631.0,116.0,8.0,56.0,3.7
U3445,37,male,1536.0,103.0,6.0,34.0,4.9
U3446,23,male,956.0,44.0,5.0,12.0,1.2
U3447,44,female,597.0,113.0,5.0,54.0,0.8
U3448,19,female,1643.0,86.0,9.0,61.0,1.4
U3449,46,female,792.0,30.0,7.0,105.0,3.8
U3450,55,male,1524.0,36.0,9.0,108.0,1.4
U3451,20,male,1071.0,35.0,8.0,105.0,3.1
U3452,33,male,749.0,118.0,7.0,43.0,3.2
U3453,47,female,1151.0,4.0,7.0,110.0,1.8
U3454,57,female,648.0,51.0,5.0,78.0,0.8
U3455,19,male,543.0,48.0,5.0,118.0,2.3
U3456,34,female,1567.0,,,101.0,1.3
U3457,58,male,1601.0,122.0,4.0,101.0,1.3
U3458,29,female,1749.0,137.0,8.0,17.0,2.9
U3459,52,male,661.0,117.0,7.0,36.0,3.5
U3460,60,female,752.0,22.0,8.0,89.0,0.8
U3461,18,female,631.0,144.0,7.0,72.0,3.1
U3462,62,male,973.0,109.0,7.0,91.0,1.6
U3463,32,male,1632.0,,9.0,34.0,3.5
U3464,43,male,1205.0,40.0,7.0,67.0,4.1
U3465,54,male,1558.0,,7.0,57.0,4.1
U3466,38,male,774.0,,6.0,10.0,2.2
U3467,48,female,686.0,51.0,6.0,17.0,3.1
U3468,42,male,1448.0,69.0,9.0,30.0,4.1
U3469,40,male,742.0,108.0,4.0,107.0,0.8
U3470,41,male,763.0,117.0,5.0,97.0,3.2
U3471,55,male,1021.0,108.0,7.0,110.0,4.3
U3472,45,male,1462.0,94.0,8.0,99.0,2.2
U3473,38,female,1282.0,43.0,6.0,87.0,2.5
U3474,60,male,1610.0,66.0,5.0,38.0,3.6
U3475,35,male,1034.0,66.0,4.0,39.0,0.8
U3476,53,male,709.0,17.0,5.0,12.0,2.2
U3477,52,female,545.0,59.0,7.0,,1.8
U3478,62,female,525.0,73.0,5.0,,0.6
U3479,26,male,1789.0,48.0,7.0,20.0,1.4
U3480,55,male,674.0,14.0,9.0,41.0,2.3
U3481,47,female,821.0,72.0,6.0,68.0,1.4
U3482,61,female,1658.0,142.0,6.0,21.0,3.2
U3483,51,female,554.0,47.0,7.0,88.0,2.5
U3484,49,male,1679.0,71.0,8.0,47.0,0.7
U3485,20,male,1167.0,112.0,6.0,33.0,1.7
U3486,20,female,646.0,128.0,8.0,74.0,0.6
U3487,45,male,1098.0,134.0,7.0,27.0,2.1
U3488,61,female,519.0,52.0,9.0,55.0,1.7
U3489,32,female,1792.0,17.0,7.0,65.0,3.6
U3490,58,female,832.0,11.0,9.0,72.0,1.9
U3491,40,male,1406.0,47.0,6.0,16.0,2.2
